Date,Close,High,Low,Open,Volume,EMA_60
2021-05-03,17.98125648498535,18.16815911002465,17.77501958589321,17.85235807486313,46978032,17.98125648498535
2021-05-04,17.21430206298828,18.271264448374385,17.175633539682995,18.110143280006273,89509379,17.956110438362497
2021-05-05,17.704118728637695,17.82012711481795,17.09185394827949,17.33676069607758,56856659,17.94784841509283
2021-05-06,17.594552993774414,17.800789779710627,17.45921036414586,17.633221520663845,27016611,17.93626495865616
2021-05-07,17.807233810424805,17.852348019643514,17.55588281827549,17.66544689263361,30255405,17.932034429205952
2021-05-10,18.07147216796875,18.200369094132807,17.73633709587558,17.833011183256176,32535114,17.936606158345715
2021-05-11,18.032800674438477,18.14880901202757,17.865233849452803,17.878123819491307,28633629,17.939760076906133
2021-05-12,17.76856803894043,17.91680066260645,17.646115365327102,17.852350787474723,26098428,17.934147223202338
2021-05-13,18.284156799316406,18.41305514353929,17.768566207940527,17.79434615533667,48363464,17.945622947009355
2021-05-14,18.690181732177734,18.806190084260454,18.264819631551237,18.471056392418827,50573834,17.970034710457497
2021-05-17,18.67729377746582,18.709516618528582,18.284154503686842,18.60639962740631,42125619,17.99322353232662
2021-05-18,18.63862419128418,18.85130525247126,18.483947309104064,18.56128575019412,29956293,18.01438420966949
2021-05-19,18.773969650268555,18.844863812303664,18.174594900239644,18.387275993587085,29980879,18.03928865034487
2021-05-20,18.8770809173584,19.154210384498008,18.728848358560057,18.812631070430406,36382216,18.066757249263343
2021-05-21,18.967313766479492,18.999538001135566,18.65151431698919,18.90286529716734,31633020,18.096283692450758
2021-05-24,18.91575813293457,19.076880735225778,18.819085407214647,19.025322226726754,28429122,18.12315170689285
2021-05-25,18.721269607543945,18.96658364313272,18.579246867002418,18.92784940749,38124430,18.142762129865016
2021-05-26,18.9794979095459,19.089242834428,18.772918078530065,18.772918078530065,23792660,18.170196089854553
2021-05-27,18.818105697631836,19.044051932252575,18.637348709935246,18.979496263810738,67821833,18.191439027814464
2021-05-28,19.127975463867188,19.198986141296412,18.721270845485137,18.76000508368915,29988923,18.22214514047193
2021-05-31,19.069881439208984,19.321650587449007,18.973046507543685,19.153803558572463,17563652,18.249939773217406
2021-06-01,19.764205932617188,19.764205932617188,19.24749537798071,19.273329928664314,48906171,18.2995878440174
2021-06-02,20.423011779785156,20.53281244562094,19.783581252873578,19.79649922458067,64182184,18.369208300927816
2021-06-04,20.84929656982422,20.913885028557562,20.306750166585132,20.390714883781897,41730769,18.450522670399828
2021-06-07,21.34017562866211,21.43060004252156,20.58448468787972,20.849299640946597,67509805,18.545265390342852
2021-06-08,21.191619873046875,21.411221211359297,20.836380525599715,21.198078161204222,81765550,18.632031111087244
2021-06-09,21.48227882385254,22.082955718431034,20.93973213143115,21.1012047601138,101547730,18.725481855768074
2021-06-10,21.40476417541504,21.88272219207746,21.26266926559322,21.70187336369526,56582926,18.81332717772371
2021-06-11,21.152873992919922,21.411229345677075,20.90097693077368,21.340182565822772,26202324,18.890033630680964
2021-06-14,21.08182144165039,21.353094697148453,20.900971208868487,21.27558685633484,26905690,18.961895526122586
2021-06-15,21.08182144165039,21.204540095930486,20.85575899961881,21.15932788668081,19955642,19.03140129384481
2021-06-16,21.50164794921875,21.708331324403527,20.959100076482272,21.107654668378995,75863980,19.112392987463625
2021-06-17,21.2497501373291,22.17983017437587,21.223914193026953,21.74062470437158,56128933,19.18247027106577
2021-06-18,20.862215042114258,21.294960796750363,20.72012015032932,21.15286450918247,46601083,19.23754387011654
2021-06-21,20.95909881591797,21.14640731452435,20.707201853687394,20.810544232955912,31004431,19.293988294569044
2021-06-22,20.687829971313477,20.96556293607539,20.545735042116284,20.817008321679094,46060415,19.339688021675418
2021-06-23,20.53926658630371,21.068894944654186,20.442383911737526,20.70073910636341,32356327,19.379018466417328
2021-06-24,20.545740127563477,20.797635809661084,20.332595587335533,20.77825954083442,26939907,19.417271635635235
2021-06-25,19.893383026123047,20.752414932526296,19.770664381748738,20.655532233004394,44105310,19.432881845159425
2021-06-28,19.667329788208008,19.957979397680987,19.40897442470051,19.919226860835863,40825275,19.440568662964296
2021-06-29,19.473554611206055,19.660863112016308,19.266869850237168,19.544602759498428,34621647,19.441650169464026
2021-06-30,19.24749183654785,19.551059266436624,19.22811557815448,19.376668753547545,25504056,19.435284322483167
2021-07-01,19.186107635498047,19.373510513080273,18.947008231005807,19.250730039743463,22975087,19.42711459504103
2021-07-02,19.392900466918945,19.451059944285188,19.108566020065425,19.30889202261513,28580038,19.4259928203485
2021-07-05,19.127948760986328,19.295965620729916,19.095638256108362,19.205494251990714,13798920,19.41622088397597
2021-07-06,19.095640182495117,19.211959128979245,18.888851254631444,19.050405191805346,27612682,19.405710041304467
2021-07-07,19.179645538330078,19.347662400253515,18.837153064991078,19.11502452773576,44403516,19.39829809038727
2021-07-08,18.927629470825195,19.173190511724723,18.714377549716456,18.83715946665307,55591098,19.38286633236884
2021-07-12,19.186107635498047,19.38643359744304,18.947008231005807,18.99870615440214,30539448,19.376415227553405
2021-07-13,19.302425384521484,19.405819828495677,18.843612626666385,19.063325994672326,35688706,19.373989331060553
2021-07-14,19.328269958496094,19.935712048325904,19.27011190196221,19.51567279561421,48257302,19.372490335238766
2021-07-15,19.095640182495117,19.43167114290871,18.985784175530384,19.295967567325892,25655652,19.36341328105045
2021-07-16,18.785457611083984,19.250733417339667,18.753147101535465,19.237808934222947,21614354,19.34446391482204
2021-07-19,18.675588607788086,18.798369017255812,18.488187224176414,18.54634526301461,39053943,19.3225335768865
2021-07-20,18.921154022216797,19.043935857990867,18.494653254903053,18.591584739661293,29845712,19.309373591487493
2021-07-21,18.998699188232422,19.166714584692397,18.88884183953929,18.90822785546157,15188431,19.29918754547913
2021-07-22,18.804840087890625,19.076249972494935,18.70790718825412,19.011627573908534,19526235,19.28297943211557
2021-07-23,18.75314712524414,18.953474519076725,18.610980603753603,18.87592901676493,18986587,19.265607881070604
2021-07-26,19.082719802856445,19.21842480410325,18.791923770609515,18.791923770609515,27382004,19.259611550637352
2021-07-27,19.270112991333008,19.399356382737565,18.95346814870224,19.063324123680154,41281308,19.259955860168358
2021-07-28,19.89694595336914,20.17481884290683,19.451058976556048,19.483369485377203,78928065,19.280840781256906
2021-07-29,19.793548583984375,20.019723493087028,19.580296758413677,19.955102489482336,26288092,19.29765087314961
2021-07-30,19.58030128479004,20.09081068284847,19.42521028169191,19.644923699819714,48144908,19.30691809976077
2021-08-02,19.69991683959961,20.372311847841647,19.69991683959961,19.91327300172174,42392667,19.31980330434565
2021-08-03,19.893863677978516,20.32057570857894,19.49947674983044,20.301180088236467,62356921,19.33862495594017
2021-08-04,19.337844848632812,19.868003968203865,19.28612272332671,19.771024459313242,57249470,19.338599378651402
2021-08-05,19.396041870117188,19.764567244081288,19.202082764763748,19.525349337531253,55969180,19.34048273902733
2021-08-06,19.939125061035156,20.068432482700153,19.363708501662767,19.473620299090292,37719836,19.36011035614234
2021-08-09,20.1718807220459,20.320582389800165,19.89387021890069,19.89387021890069,38432832,19.386725777975244
2021-08-10,19.790420532226562,20.15247960914575,19.76455877039581,20.146014867276982,35944764,19.399961671557254
2021-08-11,20.010238647460938,20.230060799348674,19.48654572471196,19.65464575701428,39474399,19.41997075273442
2021-08-12,19.635251998901367,20.100756741150008,19.635251998901367,19.939124217380115,30945175,19.427029154248093
2021-08-13,19.900331497192383,20.00377715031587,19.473619400588653,19.667579825547953,34220225,19.442547263852823
2021-08-16,19.682260513305664,20.21421437160787,19.63684992066335,19.889852194501273,40491380,19.450406714654555
2021-08-17,19.610898971557617,19.837953317706564,19.293024849619638,19.662797588474245,44072680,19.45566875586449
2021-08-18,19.649816513061523,20.188256777128142,19.468174217025616,19.539534091013174,53791214,19.46203425610046
2021-08-19,19.396820068359375,20.000132358543876,19.234638998483195,19.396820068359375,45082749,19.459896086010588
2021-08-20,19.325454711914062,19.416275854485022,18.942707466860025,19.202196245361765,39317932,19.45548817210578
2021-08-23,19.533048629760742,19.610895138010676,19.3189703815966,19.370868988368066,24393150,19.458031137930533
2021-08-24,20.077972412109375,20.116896361028317,19.617380060390587,19.62386808616393,34165275,19.478357081346232
2021-08-25,20.103923797607422,20.142847750565572,19.799024406110398,19.948230789589193,19855031,19.498867465485944
2021-08-26,19.617389678955078,20.071495629459374,19.571979083904647,20.04554631745692,39789600,19.502753439698047
2021-08-27,19.95471954345703,20.019592805309777,19.52656302476558,19.7341546588797,25233269,19.51757200047703
2021-08-30,19.81199836730957,19.980666020441408,19.68225326387354,19.909306143456238,21302552,19.527225323979735
2021-08-31,20.071489334106445,20.285567586212466,19.80551247427334,19.870385733932196,49407297,19.545070045623234
2021-09-01,20.159114837646484,20.52906697126921,20.120173393636303,20.159114837646484,32612838,19.565202661755144
2021-09-02,19.43218231201172,20.055257699268587,19.328336180371092,20.048767929672817,36876544,19.560841338812736
2021-09-03,19.321857452392578,19.574981052667365,18.997337930243187,19.555510330166467,56222519,19.55300580155306
2021-09-06,19.5684871673584,19.64637144358356,19.224496994992144,19.256948659870343,30840146,19.553513387317167
2021-09-08,18.640365600585938,19.536038417279215,18.543010591425862,19.497095572062612,54336867,19.52357411562106
2021-09-09,18.886995315551758,19.153099771323557,18.406707377336573,18.796128703171796,63103001,19.502702679553213
2021-09-10,18.698772430419922,19.250454824665933,18.555984854577055,19.14660867742243,40810093,19.47634431072917
2021-09-13,18.932432174682617,19.094690512496406,18.78964315430145,19.036278352435957,35205595,19.45851112594076
2021-09-14,18.81560516357422,19.055749188101036,18.757191600571748,18.886999674198076,27397073,19.43743224192874
2021-09-15,18.510555267333984,18.86752496636858,18.510555267333984,18.8545454231131,29908367,19.407042832925633
2021-09-16,18.497568130493164,18.601414259891882,18.27689493019753,18.380741059596247,52599525,19.37722399022293
2021-09-17,18.05622100830078,18.497567391254027,18.05622100830078,18.47809527849148,49421346,19.333912417045156
2021-09-20,17.647336959838867,17.932913603810807,17.433154827506804,17.71873147147874,49865822,19.27861486107118
2021-09-21,17.60190773010254,17.880994655156513,17.5694560556379,17.731715830548918,38037755,19.223640856777127
2021-09-22,18.01079750061035,18.16656746834528,17.718731090312083,17.73820181030863,43868060,19.18387550083723
2021-09-23,18.633867263793945,18.789635767895938,18.049733269531014,18.12761752158201,56944126,19.16584244388499
2021-09-24,18.374256134033203,18.614401529508974,18.348295644798196,18.49757441889572,46899175,19.13988879438165
2021-09-27,18.854537963867188,19.036268328595728,18.192519805902705,18.452134412288224,66204022,19.13053302944675
2021-09-28,18.42618751525879,19.21801432163198,18.41320656399524,18.770177814685145,69369851,19.107439733899604
2021-09-29,18.75718116760254,18.802613757713473,18.426172096424768,18.594921516467274,59439332,19.095955846480027
2021-09-30,18.776662826538086,18.971374240929183,18.627384028751994,18.880509007719176,47356794,19.085487222875372
2021-10-01,19.26694107055664,19.396816489925637,18.792898385992945,18.90978471977831,48506222,19.091436529356724
2021-10-04,15.805771827697754,16.110977388782715,15.481085448737034,16.07201575303119,66781965,18.98370981782692
2021-10-05,16.188901901245117,16.481119754380117,15.805770299080898,15.974608715391799,55746545,18.892076771381614
2021-10-06,16.2408504486084,16.318775112228902,15.818757234292178,15.9421380686342,44244216,18.805151318175934
2021-10-07,15.896682739257812,16.396702046973203,15.844733428532928,16.31877597591367,43538924,18.709791692637634
2021-10-08,16.01357078552246,16.461639388795216,15.994089968997725,16.01357078552246,55105154,18.621391007158447
2021-10-11,15.734342575073242,16.11097972746211,15.727849435943751,15.961624897647594,48452065,18.52673368151631
2021-10-13,15.753819465637207,15.877200293848048,15.44211942332983,15.779793416676828,47860412,18.43581846132355
2021-10-14,15.675896644592285,15.981102182452828,15.481084270714002,15.864214477462893,41792857,18.34532922143072
2021-10-15,16.078506469726562,16.149937995599704,15.636932443384342,15.72784478419935,59503573,18.271007163997798
2021-10-18,16.188901901245117,16.266826568526795,15.825252518387414,15.961621036959054,32581454,18.202741417678038
2021-10-19,15.805771827697754,16.097991112408828,15.6953786553152,16.039547255466612,47718221,18.124152250793436
2021-10-20,16.227869033813477,16.266832082318597,15.786294833998472,15.94214422138841,42786725,18.061979030564583
2021-10-21,15.896682739257812,16.33176365442359,15.662908736023622,15.831745750023005,80104912,17.99098570953813
2021-10-22,15.286269187927246,15.760311658259058,14.87716369627565,15.662906190238735,105874771,17.90230647932138
2021-10-25,15.584985733032227,15.779798142402322,15.370692503719646,15.370692503719646,45016582,17.82632874993485
2021-10-26,15.41614818572998,15.578492088824833,15.24731114396995,15.383679685774018,32568991,17.74730643635436
2021-10-27,15.533039093017578,15.870714649087489,15.442126713174778,15.507065129716294,33442194,17.67470750706463
2021-10-28,15.500563621520996,15.571995145962603,15.182370435045256,15.370688250110316,41697345,17.60342410098123
2021-10-29,15.136910438537598,15.6758911991485,15.130417303100312,15.54601586057374,39933604,17.52255480057324
2021-11-01,15.739767074584961,15.837247793956909,15.369343992355622,15.408335156601613,40188416,17.46410274398346
2021-11-03,15.889230728149414,16.162174396562044,15.603289541567898,15.603289541567898,70258916,17.412467595923328
2021-11-04,15.050911903381348,16.07120295461417,14.95993062520637,15.908735985193475,81180809,17.33503954043015
2021-11-05,14.86894416809082,15.304354820380354,14.647990514841808,15.27186171868952,126468405,17.25418395445181
2021-11-08,14.790956497192383,15.063900163832876,14.70647333183215,14.816951533361372,37621718,17.17342239847609
2021-11-09,14.641491889953613,15.070404508207217,14.544012579301407,14.855947496891204,49238027,17.090408283442567
2021-11-10,15.011910438537598,15.291352142349412,14.570000472301723,14.641486114542507,54292566,17.022260813117814
2021-11-11,14.979422569274902,15.252367741800851,14.829954566661428,15.226372695964383,44943164,16.955282510041
2021-11-12,14.946931838989258,15.206878101095715,14.790962958222519,14.966427422443132,41650213,16.889434947055694
2021-11-16,14.790956497192383,15.213369515237618,14.660982720725402,14.998913977788368,28013991,16.820632374929026
2021-11-17,14.84945011138916,15.063905728052806,14.72597575054515,14.901438798552459,33810419,16.756003448255587
2021-11-18,14.602498054504395,14.92743187054065,14.420536971303447,14.82345310558418,37668284,16.685396714034237
2021-11-19,14.479018211364746,14.608991969295445,14.355543913738353,14.55700190437206,32752424,16.613056435258187
2021-11-22,14.514896392822266,14.784543759589736,14.389938342309348,14.475435282592727,31671315,16.544264302719302
2021-11-23,14.7582368850708,14.7582368850708,14.409668706525826,14.633278830050893,43766770,16.485706026730828
2021-11-24,15.152848243713379,15.238346641777484,14.560939864915234,14.606977135891055,52266989,16.442005771549926
2021-11-25,15.290953636169434,15.448796656991997,15.159418022359588,15.192302991752367,20130804,16.404266357275155
2021-11-26,15.001578330993652,15.100230409213031,14.784545748666526,14.968694778671837,36577772,16.35827658592166
2021-11-29,14.902931213378906,15.251499509029964,14.863470088468603,15.172578680463632,38197962,16.310560344198947
2021-11-30,14.718780517578125,14.962120541239054,14.501746486370777,14.916083277877638,69161379,16.258370841686787
2021-12-01,14.625086784362793,15.085822790838362,14.611922695266932,14.848872031864689,27021256,16.204820544725344
2021-12-02,15.177972793579102,15.243791828830917,14.704072610538441,14.769891645790256,35524082,16.1711534053435
2021-12-03,15.125313758850098,15.533393373887874,15.02000247750544,15.118731003679672,40226598,16.136863580868305
2021-12-06,15.303016662597656,15.645277064982967,15.138469212821054,15.204288192731696,42204929,16.109524337646317
2021-12-07,15.112151145935059,15.559723068554108,15.006839854311295,15.546558979304146,34780267,16.076823577262342
2021-12-08,14.967344284057617,15.230623166213224,14.776468587989202,15.19771223916206,42979561,16.040447206993335
2021-12-09,14.565851211547852,15.000259102966384,14.447375814842388,14.993677768649912,31683098,15.992099797306597
2021-12-10,14.585589408874512,14.763302415865683,14.394713739773252,14.664572493412114,23448341,15.945984702603905
2021-12-13,14.197257995605469,14.756722446344144,14.197257995605469,14.611920334436999,54986869,15.888649400735103
2021-12-14,14.335479736328125,14.58559313837991,14.26965929707046,14.322315648476591,35664007,15.837725805180774
2021-12-15,14.28941535949707,14.460545767227947,14.07220990337054,14.421053478193114,35939779,15.786961528273112
2021-12-16,14.43420696258545,14.453953803773441,14.19725766971042,14.41446154377311,28503900,15.742608919562041
2021-12-17,14.118273735046387,14.381552634546038,14.032709301728355,14.236749097583658,39972240,15.689352028266445
2021-12-20,13.901066780090332,14.144598783767062,13.762846028466411,14.138017452802996,25313939,15.630719725047555
2021-12-21,13.920818328857422,14.026129616549984,13.841833796306092,13.947145083998652,28202409,15.574657384188862
2021-12-22,13.97347640991211,14.026132776810458,13.802346062244878,13.97347640991211,20497442,15.522159647327328
2021-12-23,14.045875549316406,14.197260441981493,13.933982924363226,14.039292793509789,25353141,15.473756890015494
2021-12-27,14.190682411193848,14.282829644160962,14.026134796878578,14.138027459088242,15891231,15.431688874316423
2021-12-28,14.138025283813477,14.282827446606953,14.085370339809355,14.236753837212277,17328328,15.389273674627802
2021-12-29,14.01954174041748,14.20383607097294,13.973468157778617,14.170926572284516,14565961,15.3443644308832
2021-12-30,13.789176940917969,14.111692092216252,13.789176940917969,14.111692092216252,45316940,15.293374677113848
2022-01-03,14.169705390930176,14.36733037318385,13.893030700490073,13.945731454997834,37222335,15.256533061173398
2022-01-04,14.571538925170898,14.611063054629488,14.11700147137386,14.242163587283978,49793763,15.234074237042169
2022-01-05,14.294870376586914,14.637421077955109,14.182883386457666,14.551783046719185,35851405,15.203280667846913
2022-01-06,14.584718704223633,14.650593229553781,14.17629351531096,14.255344653997547,40624734,15.182999947728117
2022-01-07,14.907501220703125,14.920676406374005,14.413439587707096,14.55177690188898,48590177,15.173967202579757
2022-01-10,15.045838356018066,15.07218730097866,14.69670095543644,14.86797550376665,47125888,15.16976625679085
2022-01-11,15.381802558898926,15.381802558898926,14.953615381357041,15.012903011918233,63361665,15.176718266696032
2022-01-12,15.315929412841797,15.480617132028307,15.105129246169076,15.322517718811362,47231371,15.181282566569664
2022-01-13,15.599193572998047,15.691418474883369,15.184180090938801,15.210530469641835,49188741,15.19498456678043
2022-01-14,15.480615615844727,15.711177830694323,15.421327985801252,15.526728058814646,33902872,15.204349519208767
2022-01-17,15.480615615844727,15.645303318901595,15.25005340099513,15.454266665272664,19948957,15.213407424016504
2022-01-18,15.572845458984375,15.783645672113787,15.3291079794739,15.408157703503553,49389056,15.225192277622007
2022-01-19,15.467449188232422,15.8626993299753,15.41474983366877,15.691424648173614,35038364,15.233135127150216
2022-01-20,15.342280387878418,15.592604705829773,15.269817560838463,15.50696811348732,29391946,15.236713660288846
2022-01-21,15.34886646270752,15.579428675611062,15.230289780046366,15.269815340933418,42676371,15.240390801351753
2022-01-24,15.329111099243164,15.513560967376625,15.065611490991907,15.3818104514631,44921297,15.2432996635777
2022-01-25,15.882448196411133,15.908798563558406,15.151237608458992,15.190761735605232,44585362,15.264255353178795
2022-01-26,16.05373764038086,16.139374270160644,15.684836461259176,16.02738725110591,63314645,15.290140018332961
2022-01-27,16.13277816772461,16.416041156653595,15.94174149670579,16.13277816772461,47070145,15.317767498640883
2022-01-28,16.330402374267578,16.3435761371954,15.895626913974933,15.915388981941648,33360845,15.350968642104053
2022-01-31,16.68613052368164,16.804705805693366,16.152543178204184,16.251356387739058,50129358,15.39474444150004
2022-02-01,16.803247451782227,16.935088431903548,16.59889165328433,16.67140504709225,32598902,15.440924868066668
2022-02-02,16.53955841064453,16.81642608369634,16.427491906384393,16.790057326862403,39095411,15.476945639954467
2022-02-03,16.730722427368164,16.829603093720813,16.289052316944126,16.61206448809085,47261735,15.518053075607375
2022-02-04,16.783464431762695,16.981225817602184,16.612068951392924,16.638437705998744,39194888,15.5595419725305
2022-02-07,16.691173553466797,16.84279174050334,16.631844573794417,16.77686986055186,26166974,15.596644647315296
2022-02-08,16.875751495361328,16.954857755764426,16.500003169002568,16.664805741323704,42299308,15.638582576759427
2022-02-09,16.2033634185791,16.75050591963471,16.196770516406392,16.447269458466348,100922428,15.657099981409253
2022-02-10,16.51318359375,16.68457760113552,16.124249559170302,16.183578527989837,68333609,15.685168296567966
2022-02-11,17.488813400268555,17.798641200594233,17.25149751946238,17.370155459865465,182038996,15.74430420160733
2022-02-14,17.44925880432129,17.594285480242334,17.317417925739495,17.5349565150535,43043123,15.800204352515983
2022-02-15,17.61406135559082,17.732719286160304,17.46903610400289,17.666797422195277,33336032,15.859675073928273
2022-02-16,17.429489135742188,17.712948264825883,17.38993600340657,17.653619278606488,44408048,15.911144387430367
2022-02-17,17.18558692932129,17.45586176297356,17.113073543652803,17.40312566175825,38194109,15.95292938880384
2022-02-18,17.251497268676758,17.50199609515938,17.178983925643703,17.284457490627876,29924682,15.995505384865247
2022-02-21,16.829607009887695,17.324014730400194,16.631845631164296,17.29105450061296,25401293,16.022852979128277
2022-02-22,16.98370933532715,17.240938577958133,16.812223648683045,16.98370933532715,34318570,16.054356466216763
2022-02-23,16.746274948120117,17.201371494294637,16.706700653729605,16.996907869935946,25506096,16.077042318082448
2022-02-24,16.46266746520996,16.57479252687134,16.05373867366454,16.324159533040962,49889615,16.08968576552925
2022-02-25,16.799041748046875,16.818828185520882,16.363730146305503,16.403304446583977,44070414,16.11294333872655
2022-03-02,16.520278930664062,16.771085636400073,16.441076888132613,16.61268155133718,36789303,16.126298604035973
2022-03-03,16.533477783203125,17.061492295849494,16.30247125563054,16.52687678166197,50467105,16.139648741057847
2022-03-04,16.282669067382812,16.586276589711122,16.025261418473008,16.54667629069006,34369894,16.144337932084895
2022-03-07,15.932856559753418,16.137461879198234,15.85365454662375,16.01865814634472,59892079,16.137404116598617
2022-03-08,15.781060218811035,16.144069751111065,15.70185816496955,15.992265220282077,49265672,16.12572071011378
2022-03-09,16.566486358642578,16.705090340835675,15.946067514788421,15.97906968548884,58459174,16.140172042852427
2022-03-10,16.579681396484375,16.579681396484375,16.157268586515883,16.328874682014707,33553115,16.154582185594457
2022-03-11,16.39487075805664,16.889884448093724,16.355269035273697,16.65227839035045,48649207,16.162460499445675
2022-03-14,16.62588119506836,16.85688773376808,16.507077424788942,16.51367842664806,36267443,16.17765462061363
2022-03-15,16.566486358642578,16.790893417282433,16.302478977272735,16.57308593699122,41720798,16.19040320218835
2022-03-16,16.889892578125,16.936093897118596,16.592884506400107,16.7314884633809,45741022,16.213337280087913
2022-03-17,17.25950813293457,17.285909301817533,16.804095814459238,16.92289822179411,49108185,16.247637963787803
2022-03-18,17.384910583496094,17.55651530502051,17.206704857498224,17.219905440126105,73408542,16.284925590663484
2022-03-21,17.813922882080078,17.879924368091327,17.398109526515967,17.450911856380177,40745625,16.335056649398453
2022-03-22,18.058120727539062,18.170324916017925,17.886516083552923,17.95251754055104,41741192,16.391550553599785
2022-03-23,17.978918075561523,18.242926747111202,17.93271677198808,18.077921683972235,30594059,16.443595390385415
2022-03-24,18.097736358642578,18.302343314607505,17.97233292349474,18.0383344311895,53835967,16.497829520492207
2022-03-25,18.130733489990234,18.163734237244103,17.90632783813625,18.163734237244103,36342901,16.551367355557716
2022-03-28,18.117525100708008,18.289129754781797,17.89971771243748,18.176926986025563,24411278,16.60271678982494
2022-03-29,18.328737258911133,18.53334128153627,18.07792906122086,18.289135514122485,33838857,16.659307624876945
2022-03-30,18.368335723876953,18.454138782434722,18.163728869260357,18.374935300849653,37371325,16.71534133304088
2022-03-31,18.137325286865234,18.480534595640243,18.01192194044046,18.4013325571782,46340719,16.76196375775643
2022-04-01,18.188621520996094,18.413171434860406,18.049926996172204,18.294291229146285,45495048,16.808739422124944
2022-04-04,18.023496627807617,18.168793436861588,17.845176454335203,18.129167683135524,28469684,16.848567527229292
2022-04-05,17.66025733947754,18.010292539272736,17.581004382912397,17.98387441133921,41644661,16.875180307958743
2022-04-06,17.65365982055664,17.772538584206746,17.47533953422756,17.54798869835081,38196035,16.900704226404574
2022-04-07,17.640439987182617,17.67346335502118,17.4423069163272,17.508352224769133,26732002,16.924957857905493
2022-04-08,17.607412338256836,17.765918159811225,17.44229984768288,17.54136705658033,29650496,16.947333414638322
2022-04-11,17.5413818359375,17.653658195767843,17.462128858386315,17.5677999708665,30882294,16.966810412057967
2022-04-12,17.230966567993164,17.765925727662033,17.17813032014501,17.69988041785184,33798183,16.97547126962961
2022-04-13,17.27720069885254,17.528168639857157,17.151716728350227,17.35645365773634,38370517,16.985364037800856
2022-04-14,17.389476776123047,17.48193880558706,17.17813458670942,17.217761782437815,26768711,16.998613635778632
2022-04-18,17.488536834716797,17.541373078195665,17.310218081063372,17.330030958750395,23802743,17.014676691481522
2022-04-19,17.178131103515625,17.574397271506758,17.006416144648878,17.514957203584558,39035022,17.02003585253182
2022-04-20,17.290407180786133,17.336636758264515,17.079065037170814,17.184736108978473,28485092,17.028900486245075
2022-04-22,16.95358657836914,17.184741676831585,16.814893519291672,17.10548870410671,34773809,17.026431177790126
2022-04-25,16.887542724609375,16.940378995878838,16.57053080593602,16.841311700866523,42282427,17.02187745801371
2022-04-26,16.31295394897461,16.841307981570466,16.279930573106274,16.682802057238817,47838319,16.99863406427472
2022-04-27,16.18086051940918,16.57712665442567,16.114816639318153,16.50447752998444,27688480,16.97182181690208
2022-04-28,16.048778533935547,16.24030787027819,15.890272579692935,16.18747302794259,41170160,16.941558102706455
2022-04-29,15.764780044555664,16.478057879682616,15.764780044555664,16.154440899103808,50954295,16.90297521555397
2022-05-02,15.69714069366455,15.915247986979569,15.492250812302888,15.776452306843488,44535284,16.86343965745923
2022-05-03,15.776449203491211,15.968118778613077,15.650872388302199,15.730183985879918,29699668,16.827800626181592
2022-05-04,15.756620407104492,15.75662040710449,15.465810286937367,15.70374506073336,53745441,16.79267996326103
2022-05-05,15.393113136291504,15.591392902492368,15.135349297401188,15.591392902492368,45795293,16.746792526311207
2022-05-06,15.723570823669434,16.007770753444987,15.37988542721,15.386494130013169,68490643,16.713244273765575
2022-05-09,15.498860359191895,15.7962792544142,15.20805016969581,15.690529964752741,63819963,16.673428407713978
2022-05-10,15.419541358947754,15.690522444809586,15.31379211996837,15.591383336680115,40331174,16.632317356934756
2022-05-11,15.935075759887695,16.0077786681242,15.445985805319587,15.452595939682059,64249824,16.609456976703704
2022-05-12,16.186222076416016,16.30519158616795,15.816100425907853,15.816100425907853,61754278,16.595580422595912
2022-05-13,16.377897262573242,16.470427699096025,16.192836389527674,16.31841320648124,29721422,16.588443269808284
2022-05-16,16.54973793029785,16.72819008382852,16.272146643666623,16.424161123720587,30939624,16.58717424228335
2022-05-17,16.695144653320312,16.93308087152708,16.662098273745254,16.761237412470432,30953220,16.59071425575997
2022-05-18,16.457212448120117,16.76784875057147,16.417555929426847,16.64227191714698,43092975,16.58633714731276
2022-05-19,16.404325485229492,16.60921378280819,16.318403802988698,16.47041820800507,25636391,16.58036955183462
2022-05-20,16.60921859741211,16.67531276763744,16.42415777736337,16.582782357613066,43072014,16.581315422181422
2022-05-23,17.038829803466797,17.184234156356663,16.708363157721255,16.714971862187934,43627637,16.596315893698975
2022-05-24,17.296585083007812,17.382506775815312,16.886808437455816,16.972728701972464,44474328,16.619275539250083
2022-05-25,16.98595428466797,17.270155711429766,16.95951661048282,17.21728036305947,32876147,16.63129779319821
2022-05-26,17.19745635986328,17.29659551601788,16.99917661926237,17.005785325022657,39868230,16.649860369154442
2022-05-27,17.289981842041016,17.461823853639142,17.09831086227639,17.223887661971503,27475589,16.670847958429412
